prev_token,next_token,prev_len,next_len,is_digit_before,label
adlandırıblar,apa,13,3,0,1
təsdiqləyib,məzarın,11,7,0,1
edilib,,6,0,0,0
edib,,4,0,0,0
göstərib,,8,0,0,0
yaradır,di̇n,7,3,0,1
deyilir,,7,0,0,0
araşdırılır,apa,11,3,0,1
deyib,,5,0,0,0
verəcəyik,,9,0,0,0
deyilir,qeyd,7,4,0,1
verib,,5,0,0,0
yaralanıb,,9,0,0,0
ediləcək,apa,8,3,0,1
yayıb,,5,0,0,0
idi,,3,0,0,0
bildirmişdi,əhməd,11,5,0,1
gözlənilir,apa,10,3,0,1
yayıb,bildirilib,5,10,0,1
gözlənilir,,10,0,0,0
var,yanvarın,3,8,0,1
gözlənilir,,10,0,0,0
çatıb,apa,5,3,0,1
nəfərdir,,8,0,0,0
çatıb,apa,5,3,0,1
çoxdur,,6,0,0,0
çatıb,apa,5,3,0,1
çoxdur,ölən,6,4,0,1
olunur,i̇ran,6,4,0,1
edib,,4,0,0,0
çatıb,apa,5,3,0,1
adlandırıblar,,13,0,0,0
yaralanıb,apa,9,3,0,1
yayıb,,5,0,0,0
yaralanıb,apa,9,3,0,1
bildirib,kerman,8,6,0,1
deyil,qeyd,5,4,0,1
verib,,5,0,0,0
verib,apa,5,3,0,1
deyil,qeyd,5,4,0,1
toplaşıblar,,11,0,0,0
gəlib,,5,0,0,0
olub,nazirlikdən,4,11,0,1
olunub,həyata,6,6,0,1
edilib,,6,0,0,0
çatıb,apa,5,3,0,1
yayıb,qeyd,5,4,0,1
göndərilir,,10,0,0,0
çatıb,apa,5,3,0,1
nəfərdir,,8,0,0,0
çatıb,apa,5,3,0,1
çoxdur,,6,0,0,0
çatıb,apa,5,3,0,1
çoxdur,ölən,6,4,0,1
olunur,i̇ran,6,4,0,1
edib,,4,0,0,0
çatıb,apa,5,3,0,1
adlandırıblar,,13,0,0,0
yaralanıb,apa,9,3,0,1
yayıb,,5,0,0,0
yaralanıb,apa,9,3,0,1
bildirib,kerman,8,6,0,1
deyil,qeyd,5,4,0,1
verib,,5,0,0,0
verib,apa,5,3,0,1
deyil,qeyd,5,4,0,1
toplaşıblar,,11,0,0,0
gəlib,,5,0,0,0
qorunmasıdır,apa,12,3,0,1
deyib,prezident,5,9,0,1
vurğulayıb,əbdülfəttah,10,11,0,1
edir,o,4,1,0,1
,,0,0,0,0
edəcək,apa,6,3,0,1
bildirib,o,8,1,0,1
gözlənilir,,10,0,0,0
verib,,5,0,0,0
edilib,,6,0,0,0
kədərləndirdi,,13,0,0,0
deyilir,,7,0,0,0
aparılır,apa,8,3,0,1
bildirib,,8,0,0,0
verəcəyik,,9,0,0,0
deyib,vəhidi,5,6,0,1
,,0,0,0,0
yayıb,,5,0,0,0
verib,,5,0,0,0
yaralanıb,,9,0,0,0
verib,apa,5,3,0,1
yayıb,,5,0,0,0
edilib,apa,6,3,0,1
yayıb,qeyd,5,4,0,1
verib,,5,0,0,0
yaralanıb,,9,0,0,0
edib,apa,4,3,0,1
yayıb,xəsarət,5,7,0,1
edilir,,6,0,0,0
saxlanılıb,qeyd,10,4,0,1
vermişdi,,8,0,0,0
yaralanmışdı,,12,0,0,0
olub,apa,4,3,0,1
yanıb,,5,0,0,0
edilib,,6,0,0,0
bildirib,,8,0,0,0
edirlər,,7,0,0,0
edib,,4,0,0,0
yazıb,i̇nsanlara,5,9,0,1
olunub,,6,0,0,0
tapılıb,,7,0,0,0
alınıb,,6,0,0,0
verib,apa,5,3,0,1
verilib,,7,0,0,0
arzulayırıq,azərbaycan,11,10,0,1
deyilir,,7,0,0,0
yanıb,,5,0,0,0
verib,,5,0,0,0
edilib,,6,0,0,0
yanıb,,5,0,0,0
olunub,,6,0,0,0
olmayıb,,7,0,0,0
olublar,,7,0,0,0
aparılır,,8,0,0,0
hiddətləndirib,apa,14,3,0,1
qiymətləndirilib,,16,0,0,0
ucaldılıb,,9,0,0,0
l,,1,0,0,0
ziddir,,6,0,0,0
oynayıb,,7,0,0,0
keçirilib,,9,0,0,0
qaytarılıb,apa,10,3,0,1
yayıb,,5,0,0,0
çatdırıb,,8,0,0,0
çatıb,apa,5,3,0,1
yayıb,,5,0,0,0
,,0,0,1,0
çatıb,apa,5,3,0,1
yayıb,qeyd,5,4,0,1
göndərilir,,10,0,0,0
çatıb,apa,5,3,0,1
nəfərdir,,8,0,0,0
çatıb,apa,5,3,0,1
çoxdur,,6,0,0,0
çatıb,apa,5,3,0,1
çoxdur,ölən,6,4,0,1
olunur,i̇ran,6,4,0,1
edib,,4,0,0,0
çatıb,apa,5,3,0,1
adlandırıblar,,13,0,0,0
yaralanıb,apa,9,3,0,1
yayıb,,5,0,0,0
yaralanıb,apa,9,3,0,1
bildirib,kerman,8,6,0,1
deyil,qeyd,5,4,0,1
verib,,5,0,0,0
verib,apa,5,3,0,1
deyil,qeyd,5,4,0,1
toplaşıblar,,11,0,0,0
gəlib,,5,0,0,0
açıqlanıb,ekologiya,9,9,0,1
,,0,0,1,0
olunur,şimal,6,5,0,1
,,0,0,1,0
çatıb,,5,0,0,0
olub,,4,0,0,0
verib,apa,5,3,0,1
verilib,,7,0,0,0
arzulayırıq,azərbaycan,11,10,0,1
deyilir,,7,0,0,0
edib,apa,4,3,0,1
bildirib,,8,0,0,0
evdədirlər,,10,0,0,0
qaytarılıb,,10,0,0,0
daxildir,,8,0,0,0
edib,,4,0,0,0
vuruşublar,qeyd,10,4,0,1
edib,,4,0,0,0
qiymətləndirib,,14,0,0,0
çağırıb,apa,7,3,0,1
,diplomatın,0,10,0,1
verəcək,,7,0,0,0
edib,apa,4,3,0,1
deyib,qeyd,5,4,0,1
planlaşdırılmışdı,,17,0,0,0
qalmayacaq,apa,10,3,0,1
bildirib,,8,0,0,0
verib,apa,5,3,0,1
vuruşublar,qeyd,10,4,0,1
edib,,4,0,0,0
qiymətləndirib,,14,0,0,0
yanıb,,5,0,0,0
verib,,5,0,0,0
edilib,,6,0,0,0
yanıb,,5,0,0,0
olunub,,6,0,0,0
olmayıb,,7,0,0,0
olublar,,7,0,0,0
aparılır,,8,0,0,0
olub,,4,0,0,0
verib,,5,0,0,0
bildirilir,,10,0,0,0
yerləşdiriliblər,,16,0,0,0
dəqiqləşdirilr,,14,0,0,0
aparılır,,8,0,0,0
görmür,apa,6,3,0,1
yayıb,,5,0,0,0
olub,apa,4,3,0,1
yayıb,,5,0,0,0
verib,o,5,1,0,1
diləyib,,7,0,0,0
təkrarlayıb,bundan,11,6,0,1
verilib,,7,0,0,0
edib,apa,4,3,0,1
yayıb,görüşdə,5,7,0,1
vurğulayıb,,10,0,0,0
xatırladıb,mənsuri,10,7,0,1
edib,qeyd,4,4,0,1
çalışıb,,7,0,0,0
nəfərdir,apa,8,3,0,1
yayıb,ölənlərin,5,9,0,1
olub,,4,0,0,0
imzalayıb,,9,0,0,0
yayıb,,5,0,0,0
bildirilib,mətbuat,10,7,0,1
bağlayıb,,8,0,0,0
nəfərdir,apa,8,3,0,1
yayıb,ölənlərin,5,9,0,1
olub,,4,0,0,0
alıblar,,7,0,0,0
,,0,0,1,0
olub,,4,0,0,0
verib,,5,0,0,0
bildirilir,,10,0,0,0
yerləşdiriliblər,,16,0,0,0
dəqiqləşdirilr,,14,0,0,0
aparılır,,8,0,0,0
bitib,,5,0,0,0
etməlidir,növbədənkənar,9,13,0,1
edib,qeyd,4,4,0,1
keçiriləcək,,11,0,0,0
pisləyib,apa,8,3,0,1
yazıb,,5,0,0,0
yazır,qeyd,5,4,0,1
keçirib,,7,0,0,0
bildirib,apa,8,3,0,1
edilib,,6,0,0,0
pozur,,5,0,0,0
vurğulanır,açıqlamada,10,10,0,1
edilib,,6,0,0,0
bildirilir,qeyd,10,4,0,1
gəlib,,5,0,0,0
qarşıdır,apa,8,3,0,1
deyib,,5,0,0,0
deyib,,5,0,0,0
etməməlidir,,11,0,0,0
olmalıdırlar,,12,0,0,0
edib,apa,4,3,0,1
verib,,5,0,0,0
yazıb,,5,0,0,0
bildirib,apa,8,3,0,1
edilib,,6,0,0,0
pozur,,5,0,0,0
vurğulanır,açıqlamada,10,10,0,1
edilib,,6,0,0,0
bildirilir,qeyd,10,4,0,1
gəlib,,5,0,0,0
görmür,apa,6,3,0,1
deyib,,5,0,0,0
deyib,o,5,1,0,1
yoxdur,,6,0,0,0
çağırıb,apa,7,3,0,1
deyilir,nazirliyin,7,10,0,1
törədib,buenos,7,6,0,1
açıqlayıb,,9,0,0,0
vurğuladılar,argentina,12,9,0,1
inanır,,6,0,0,0
bildirib,apa,8,3,0,1
yayıb,nəşrin,5,6,0,1
bildirib,,8,0,0,0
bilər,apa,5,3,0,1
əmindir,,7,0,0,0
,tusk,0,4,0,1
hazırlayıb,,10,0,0,0
düşməsidir,,10,0,0,0
düşsün,,6,0,0,0
vurğuıayıb,,10,0,0,0
toplayıb,apa,8,3,0,1
verilib,beləliklə,7,9,0,1
müəyyənləşib,yanvarın,12,8,0,1
gözlənilir,,10,0,0,0
gedir,apa,5,3,0,1
deyib,,5,0,0,0
tapılıb,apa,7,3,0,1
alınıb,sumqayıt,6,8,0,1
edilib,fakt,6,4,0,1
araşdırılır,,11,0,0,0
saxlanılıb,di̇n,10,3,0,1
saxlanılıb,,10,0,0,0
edilib,,6,0,0,0
götürülüb,faktla,9,6,0,1
etdirilir,,9,0,0,0
keçiriləcək,,11,0,0,0
ediləcək,apa,8,3,0,1
bildirib,d,8,1,0,1
d,kuleba,1,6,0,0
dəstəkləyib,,11,0,0,0
bildirib,kuleba,8,6,0,1
,xatırladaq,0,10,0,1
platformadır,,12,0,0,0
etmir,apa,5,3,0,1
yazır,xatırladaq,5,10,0,1
olunmuşdu,,9,0,0,0
götürülüb,daxili,9,6,0,1
götürülüb,araşdırma,9,9,0,1
aparılır,,8,0,0,0
,,0,0,1,0
,,0,0,1,0
edib,,4,0,0,0
,,0,0,1,0
,,0,0,1,0
olub,,4,0,0,0
verib,apa,5,3,0,1
alıblar,,7,0,0,0
yerləşdirilib,,13,0,0,0
aparılır,,8,0,0,0
artıb,,5,0,0,0
mln,,3,0,0,0
,,0,0,1,0
,,0,0,1,0
edib,,4,0,0,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
azalıb,,6,0,0,0
,,0,0,1,0
,,0,0,1,0
azalıb,,6,0,0,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
azalıb,,6,0,0,0
,,0,0,1,0
,,0,0,1,0
edib,,4,0,0,0
edib,apa,4,3,0,1
edib,,4,0,0,0
,,0,0,0,0
verilib,,7,0,0,0
yuvarlanıb,apa,10,3,0,1
yayıb,avtobusda,5,9,0,1
bildirilib,,10,0,0,0
olunub,,6,0,0,0
keçirir,hadisə,7,6,0,1
eşidilib,,8,0,0,0
yoxdur,,6,0,0,0
olub,daxili,4,6,0,1
saxlanılıb,araşdırma,10,9,0,1
aparılır,,8,0,0,0
ölüb,apa,4,3,0,1
yayıb,hadisə,5,6,0,1
verib,,5,0,0,0
başlayıb,partlayış,8,9,0,1
yerləşdirilib,,13,0,0,0
müəyyənləşdirilir,hazırda,17,7,0,1
var,,3,0,0,0
bahalaşıb,,9,0,0,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
yüksəlib,,8,0,0,0
,,0,0,1,0
,,0,0,1,0
olub,,4,0,0,0
,,0,0,1,0
,,0,0,1,0
edib,,4,0,0,0
verib,apa,5,3,0,1
yayıb,zəlzələ,5,7,0,1
alınıb,,6,0,0,0
,,0,0,1,0
olub,,4,0,0,0
edilib,apa,6,3,0,1
edib,qərara,4,6,0,1
ediliblər,,9,0,0,0
saxlanılıb,apa,10,3,0,1
yayıb,qeyd,5,4,0,1
olub,onun,4,4,0,1
olmayıb,,7,0,0,0
bilib,nazirliyin,5,10,0,1
təqsirləndirilir,,16,0,0,0
gözləyir,,8,0,0,0
edib,apa,4,3,0,1
edib,,4,0,0,0
,,0,0,0,0
verilib,,7,0,0,0
verib,,5,0,0,0
ş,i̇,1,1,0,0
i̇,xətai,1,5,0,0
alınıb,,6,0,0,0
toqquşub,,8,0,0,0
alıb,,4,0,0,0
çatdırılıb,,10,0,0,0
olunur,,6,0,0,0
tutublar,,8,0,0,0
deyiblər,,8,0,0,0
bildiriblər,,11,0,0,0
təqsirləndirib,,14,0,0,0
edilib,,6,0,0,0
ödəniləcək,xatırladaq,10,10,0,1
verilib,,7,0,0,0
açıqlanıb,apa,9,3,0,1
verilib,onlardan,7,8,0,1
alıb,mexanika,4,8,0,1
olmayıb,,7,0,0,0
keçiriləcək,,11,0,0,0
yayıb,,5,0,0,0
keçirəcək,,9,0,0,0
proqnozlaşdırılır,,17,0,0,0
çağırır,,7,0,0,0
olunur,,6,0,0,0
edilməlidir,,11,0,0,0
olur,,4,0,0,0
bilər,,5,0,0,0
edilməlidir,,11,0,0,0
keçəcək,apa,7,3,0,1
deyib,,5,0,0,0
var,,3,0,0,0
olunacaq,,8,0,0,0
çatacaq,,7,0,0,0
zəifləyəcək,,11,0,0,0
olacaq,,6,0,0,0
keçəcək,,7,0,0,0
gözlənilir,ayrı,10,4,0,1
olunur,,6,0,0,0
gözlənilir,,10,0,0,0
güclənəcək,havanın,10,7,0,1
olacaq,,6,0,0,0
keçirir,apa,7,3,0,1
verir,,5,0,0,0
açıqlanıb,milli,9,5,0,1
gözlənilir,,10,0,0,0
olunacaq,havanın,8,7,0,1
olacaq,,6,0,0,0
enəcək,,6,0,0,0
olacaq,azərbaycanın,6,12,0,1
gözlənilir,,10,0,0,0
var,,3,0,0,0
olacaq,,6,0,0,0
güclənəcək,havanın,10,7,0,1
olacaq,,6,0,0,0
edilib,daxili,6,6,0,1
götürülüb,,9,0,0,0
keçəcək,apa,7,3,0,1
deyib,,5,0,0,0
var,,3,0,0,0
olunacaq,,8,0,0,0
çatacaq,,7,0,0,0
zəifləyəcək,,11,0,0,0
olacaq,,6,0,0,0
keçəcək,,7,0,0,0
gözlənilir,ayrı,10,4,0,1
olunur,,6,0,0,0
gözlənilir,,10,0,0,0
güclənəcək,havanın,10,7,0,1
olacaq,,6,0,0,0
bilirlər,,8,0,0,0
bilirlər,,8,0,0,0
bilirlər,,8,0,0,0
unudurlar,,9,0,0,0
edəcək,,6,0,0,0
mümkündür,,9,0,0,0
zəifləyəcək,apa,11,3,0,1
yayıb,,5,0,0,0
gözlənilir,,10,0,0,0
var,yanvarın,3,8,0,1
gözlənilir,,10,0,0,0
keçirilir,müdafiə,9,7,0,1
səsləndirilib,,13,0,0,0
arzulayıblar,,12,0,0,0
bildiriblər,,11,0,0,0
bildiriblər,,11,0,0,0
edilib,,6,0,0,0
salınıblar,,10,0,0,0
verib,apa,5,3,0,1
yayıb,,5,0,0,0
verib,,5,0,0,0
qalıb,mütəxəssislər,5,13,0,1
işləyirlər,,10,0,0,0
köçürülür,,9,0,0,0
bildirilib,qeyd,10,4,0,1
olunur,,6,0,0,0
dəyişir,,7,0,0,0
zəhərlənib,apa,10,3,0,1
alınıb,,6,0,0,0
s,,1,0,0,0
i̇,,1,0,0,0
x,,1,0,0,0
çatdırılıblar,,13,0,0,0
zəhərlənib,faktla,10,6,0,1
aparılır,,8,0,0,0
imzalayıb,,9,0,0,0
olunub,,6,0,0,0
deyilir,həmçinin,7,8,0,1
biləcəklər,sənəddə,10,7,0,1
olunub,,6,0,0,0
bilər,apa,5,3,0,1
yayıb,bildirilib,5,10,0,1
gözləyir,,8,0,0,0
olanlardır,,10,0,0,0
olunub,,6,0,0,0
edəcək,,6,0,0,0
yerləşəcək,,10,0,0,0
edəcək,,6,0,0,0
verib,,5,0,0,0
alınıb,,6,0,0,0
edib,,4,0,0,0
olmayıb,,7,0,0,0
verib,apa,5,3,0,1
yayıb,,5,0,0,0
qalıb,mütəxəssislər,5,13,0,1
işləyirlər,,10,0,0,0
köçürülür,,9,0,0,0
bildirilib,qeyd,10,4,0,1
olunur,,6,0,0,0
dəyişir,,7,0,0,0
yaradılıb,,9,0,0,0
verib,onun,5,4,0,1
keçirilib,,9,0,0,0
olunub,sobyanin,6,8,0,1
göstərilir,qeyd,10,4,0,1
verib,,5,0,0,0
qalıb,,5,0,0,0
bildirilib,xatırladaq,10,10,0,1
olunur,,6,0,0,0
dəyişir,,7,0,0,0
verib,apa,5,3,0,1
yayıb,,5,0,0,0
qalıb,mütəxəssislər,5,13,0,1
işləyirlər,,10,0,0,0
köçürülür,,9,0,0,0
bildirilib,qeyd,10,4,0,1
olunur,,6,0,0,0
dəyişir,,7,0,0,0
başlayacaq,,10,0,0,0
bildirib,,8,0,0,0
qalacaq,,7,0,0,0
vurğulayıb,,10,0,0,0
mərhələdədir,,12,0,0,0
edir,,4,0,0,0
olacaq,,6,0,0,0
edib,manturov,4,8,0,1
bənzəyəcək,,10,0,0,0
çəkib,,5,0,0,0
tapılıb,apa,7,3,0,1
yayıb,uralsk,5,6,0,1
çıxarılıb,partlayış,9,9,0,1
verib,,5,0,0,0
verilmişdi,,10,0,0,0
bildirilir,,10,0,0,0
ölüb,apa,4,3,0,1
yayıb,hadisə,5,6,0,1
verib,,5,0,0,0
başlayıb,partlayış,8,9,0,1
yerləşdirilib,,13,0,0,0
müəyyənləşdirilir,hazırda,17,7,0,1
var,,3,0,0,0
çalışacaq,apasport,9,8,0,1
apasport,az,8,2,0,0
yayıb,,5,0,0,0
olunub,mütəxəssis,6,10,0,1
çalışıb,,7,0,0,0
ayrılıb,,7,0,0,0
ölüb,apa,4,3,0,1
verib,,5,0,0,0
çıxıb,,5,0,0,0
ölüb,fakt,4,4,0,1
araşdırılır,,11,0,0,0
aparılır,təbi̇b,8,5,0,1
görüləcək,,9,0,0,0
olunacaq,,8,0,0,0
alınıb,,6,0,0,0
olunub,,6,0,0,0
təkmilləşdirilir,,16,0,0,0
yekunlaşacaq,,12,0,0,0
olunub,birgə,6,5,0,1
deyilir,qeyd,7,4,0,1
yayılıb,,7,0,0,0
biləcəklər,,10,0,0,0
imzalayıb,fərmana,9,7,0,1
biləcəklər,,10,0,0,0
bilərlər,,8,0,0,0
satıb,,5,0,0,0
satıb,,5,0,0,0
,,0,0,1,0
,,0,0,1,0
satılıb,,7,0,0,0
satıb,,5,0,0,0
sahibdir,,8,0,0,0
adamıdır,,8,0,0,0
edilib,,6,0,0,0
bildirilib,qeyd,10,4,0,1
gəlib,,5,0,0,0
gəlib,,5,0,0,0
edib,,4,0,0,0
döyüşür,,7,0,0,0
verib,,5,0,0,0
açıqlayıb,,9,0,0,0
çoxdur,rusiya,6,6,0,1
göstərir,,8,0,0,0
peykləridir,,11,0,0,0
edir,,4,0,0,0
var,,3,0,0,0
verib,,5,0,0,0
çırpılıb,,8,0,0,0
çırpılıb,qəza,8,4,0,1
h,,1,0,0,0
yerləşdirilib,,13,0,0,0
aparılır,,8,0,0,0
edib,apa,4,3,0,1
ölübs,i̇bayeva,5,7,0,1
alırdı,qeyd,6,4,0,1
alırdı,,6,0,0,0
olub,bu,4,2,0,1
verilib,müdafiə,7,7,0,1
verir,allah,5,5,0,1
aparılır,,8,0,0,0
vurub,apa,5,3,0,1
alıb,rayon,4,5,0,1
bildirilir,,10,0,0,0
aparılır,,8,0,0,0
,bu,0,2,0,1
verilib,,7,0,0,0
,,0,0,1,0
keçirilmişdir,,13,0,0,0
olunub,xatırladaq,6,10,0,1
olub,,4,0,0,0
vurub,apa,5,3,0,1
alıb,rayon,4,5,0,1
bildirilir,,10,0,0,0
aparılır,,8,0,0,0
verib,apa,5,3,0,1
edir,,4,0,0,0
çatıb,,5,0,0,0
keçirir,,7,0,0,0
bildirilib,,10,0,0,0
edib,azərbaycan,4,10,0,1
aparır,,6,0,0,0
verməməliyik,,12,0,0,0
mövcuddur,son,9,3,0,1
bacarıb,,7,0,0,0
edirəm,,6,0,0,0
edilib,,6,0,0,0
dəstəkləyib,,11,0,0,0
göstərir,,8,0,0,0
çıxarılıb,,9,0,0,0
görmürük,,8,0,0,0
edirik,,6,0,0,0
vermir,,6,0,0,0
keçib,,5,0,0,0
var,,3,0,0,0
olardı,,6,0,0,0
əsaslanır,,9,0,0,0
olmamalıdır,sülh,11,4,0,1
aparılır,,8,0,0,0
keçirib,,7,0,0,0
red,,3,0,0,0
tutub,,5,0,0,0
gəliblər,,8,0,0,0
olunub,,6,0,0,0
edib,,4,0,0,0
olmamalıdır,,11,0,0,0
hüququdur,,9,0,0,0
blokadadadır,,12,0,0,0
götürüb,,7,0,0,0
edib,azərbaycan,4,10,0,1
olur,,4,0,0,0
gəlib,,5,0,0,0
deyilik,,7,0,0,0
,,0,0,0,0
deyirəm,,7,0,0,0
işlənir,,7,0,0,0
öhdəlikdir,,10,0,0,0
gözləyirik,,10,0,0,0
olunacaq,,8,0,0,0
,,0,0,0,0
soyuyub,,7,0,0,0
istəmirəm,,9,0,0,0
var,,3,0,0,0
üzvüdür,,7,0,0,0
qoruyur,,7,0,0,0
edilir,,6,0,0,0
deyil,,5,0,0,0
bilmərik,,8,0,0,0
var,,3,0,0,0
red,,3,0,0,0
yandırılıb,,10,0,0,0
var,ancaq,3,5,0,1
olmamasıdır,,11,0,0,0
bilər,,5,0,0,0
yoxdur,,6,0,0,0
etməlidirlər,,12,0,0,0
,beynəlxalq,0,10,0,1
edir,,4,0,0,0
görmürük,,8,0,0,0
çalışır,,7,0,0,0
ermənistandır,,13,0,0,0
keçib,,5,0,0,0
edirlər,,7,0,0,0
etdirir,,7,0,0,0
görmürük,,8,0,0,0
etməyəcək,,9,0,0,0
kəsişir,,7,0,0,0
mümkündür,,9,0,0,0
olunur,,6,0,0,0
etməyəcək,,9,0,0,0
bölməyəcək,,10,0,0,0
görürük,,7,0,0,0
edib,,4,0,0,0
qalıb,,5,0,0,0
saxlayıb,,8,0,0,0
bilər,,5,0,0,0
oynayacaq,,9,0,0,0
etməlidir,,9,0,0,0
gözləyir,,8,0,0,0
hazırıq,,7,0,0,0
etmişdik,,8,0,0,0
işləyirik,,9,0,0,0
görürük,,7,0,0,0
yaradırıq,,9,0,0,0
olacaq,onu,6,3,0,1
deyil,,5,0,0,0
hazırıq,,7,0,0,0
yaxşıdır,,8,0,0,0
etməyəcək,,9,0,0,0
əsassızdır,,10,0,0,0
qalmaqdadır,,11,0,0,0
çağırıb,,7,0,0,0
yaradıb,,7,0,0,0
alıb,azərbaycan,4,10,0,1
alınmayıb,,9,0,0,0
etdirib,başqa,7,5,0,1
yaradılmışdı,,12,0,0,0
gəldilər,,8,0,0,0
görə,,4,0,0,0
danışmışdı,,10,0,0,0
eşitməyib,erməni,9,6,0,1
deyildi,,7,0,0,0
almır,,5,0,0,0
etdi,,4,0,0,0
ödənilir,,8,0,0,0
etdirir,eyni,7,4,0,1
məqamdır,,8,0,0,0
qəbuledilməzdir,,15,0,0,0
olmaz,ermənistandan,5,13,0,1
vurğulayır,,10,0,0,0
qayıtmaqdır,siz,11,3,0,1
etdiniz,,7,0,0,0
çevrilmişdir,,12,0,0,0
düşüb,,5,0,0,0
edilib,,6,0,0,0
qalır,,5,0,0,0
edirlər,,7,0,0,0
görmüsünüz,,10,0,0,0
deyildir,,8,0,0,0
qoyublar,,8,0,0,0
çevrilirlər,,11,0,0,0
dayanır,digər,7,5,0,1
dağıdılmasıdır,,14,0,0,0
edilib,,6,0,0,0
çalışıb,,7,0,0,0
qadirdir,,8,0,0,0
olmazdı,,7,0,0,0
minnətdarıq,,11,0,0,0
nəticədir,,9,0,0,0
tərəfdarıyıq,,12,0,0,0
veririk,,7,0,0,0
aparılır,,8,0,0,0
öldürülüb,apa,9,3,0,1
yayıb,mamdux,5,6,0,1
ölüb,,4,0,0,0
götürüb,apa,7,3,0,1
yayıb,xatırladaq,5,10,0,1
yaralanıb,,9,0,0,0
nəfərdir,,8,0,0,0
olunacaq,apa,8,3,0,1
deyib,onun,5,4,0,1
vacibdir,,8,0,0,0
çoxdur,,6,0,0,0
çalışırıq,,9,0,0,0
alınır,,6,0,0,0
bildirib,təbi̇b,8,5,0,1
deyir,,5,0,0,0
gedir,,5,0,0,0
,,0,0,0,0
,bu,0,2,0,1
verilib,xatırladaq,7,10,0,1
olub,,4,0,0,0
ölüb,apa,4,3,0,1
yayıb,yaralı,5,6,0,1
olunub,,6,0,0,0
olub,apa,4,3,0,1
yayıb,,5,0,0,0
yaralanıb,ərazi,9,5,0,1
aparılır,,8,0,0,0
verib,apa,5,3,0,1
vurub,xəsarət,5,7,0,1
yerləşdirilib,faktla,13,6,0,1
aparılır,,8,0,0,0
götürüb,apa,7,3,0,1
yayıb,xatırladaq,5,10,0,1
yaralanıb,,9,0,0,0
müəyyənləşib,,12,0,0,0
gerçəkləşdirib,apa,14,3,0,1
verilib,qeyd,7,4,0,1
edib,azərbaycan,4,10,0,1
imzalanıb,yeni,9,4,0,1
geyinib,,7,0,0,0
edib,,4,0,0,0
pisləyib,apa,8,3,0,1
deyilir,qedy,7,4,0,1
olunmalıdır,təhlükəsizlik,11,13,0,1
arzulayıb,təşkilat,9,8,0,1
təhdiddir,,9,0,0,0
verib,apa,5,3,0,1
alınıb,belə,6,4,0,1
başlayıb,dərhal,8,6,0,1
olunub,avtomobil,6,9,0,1
edilib,hadisənin,6,9,0,1
araşdırılır,,11,0,0,0
aprıb,apa,5,3,0,1
bildirilib,,10,0,0,0
h,fidan,1,5,0,0
verib,,5,0,0,0
olmur,apa,5,3,0,1
deyib,,5,0,0,0
bildirib,azərbaycan,8,10,0,1
verəcək,,7,0,0,0
görülüb,apa,7,3,0,1
futbol,ru,6,2,0,1
yayıb,hücumçu,5,7,0,1
alacaq,,6,0,0,0
atıb,ondan,4,5,0,1
gəlir,ronaldo,5,7,0,1
alacaq,ronaldu,6,7,0,1
sahibidir,,9,0,0,0
aprıb,apa,5,3,0,1
bildirilib,qeyd,10,4,0,1
h,fidan,1,5,0,0
verib,nazirlər,5,8,0,1
edib,,4,0,0,0
verib,apa,5,3,0,1
h,z,1,1,0,0
z,tağıyev,1,7,0,0
çırpılıb,nəticə,8,6,0,1
qalıb,hazırda,5,7,0,1
aparılır,,8,0,0,0
edəcək,apa,6,3,0,1
yayıb,səfər,5,5,0,1
edəcək,görüşlər,6,8,0,1
vurğulanacaq,həmçinin,12,8,0,1
ediləcək,dövlət,8,6,0,1
sürəcək,,7,0,0,0
gedir,apa,5,3,0,1
deyib,,5,0,0,0
gözlənilir,apa,10,3,0,1
yayıb,qeyd,5,4,0,1
edilmir,xatırladaq,7,10,0,1
edilib,,6,0,0,0
göndərib,apa,8,3,0,1
olunub,paketə,6,6,0,1
daxildir,bundan,8,6,0,1
daxildir,berlin,8,6,0,1
verib,,5,0,0,0
olunub,apa,6,3,0,1
qaldırılıb,hadisəni,10,8,0,1
bildirilir,,10,0,0,0
,,0,0,1,0
,,0,0,1,0
verib,apa,5,3,0,1
çırpılıb,nəticə,8,6,0,1
qalıb,hazırda,5,7,0,1
aparılır,,8,0,0,0
bilər,apa,5,3,0,1
deyib,qeyd,5,4,0,1
olub,mukerci,4,7,0,1
düşməlidir,bununla,10,7,0,1
bilər,,5,0,0,0
toqquşub,apa,8,3,0,1
verib,hadisə,5,6,0,1
alıb,,4,0,0,0
çıxıb,,5,0,0,0
toqquşub,apa,8,3,0,1
verib,hadisə,5,6,0,1
alıb,xidməti,4,7,0,1
çıxıb,,5,0,0,0
yaralanıb,apa,9,3,0,1
yayıb,hücum,5,5,0,1
verib,,5,0,0,0
dəyib,i̇raqın,5,6,0,1
,,0,0,0,0
aparıb,apa,6,3,0,1
yayıb,blinken,5,7,0,1
edib,dövlət,4,6,0,1
təsdiqləyib,blinken,11,7,0,1
bilər,,5,0,0,0
çatıb,apa,5,3,0,1
edir,qeyd,4,4,0,1
